500,-1432.7843017578125,135.99978637695312
1000,-1404.91845703125,117.5066146850586
1500,-1404.91845703125,117.5066146850586
2000,-1404.91845703125,117.5066146850586
2500,-1404.91845703125,117.5066146850586
3000,-1404.91845703125,117.5066146850586
3500,-1404.91845703125,117.5066146850586
4000,-1404.91845703125,117.5066146850586
4500,-1404.91845703125,117.5066146850586
5000,-1404.91845703125,117.5066146850586
5500,-1671.9661865234375,54.787208557128906
6000,-1569.6810302734375,102.46221160888672
6500,-1078.8011474609375,110.70297241210938
7000,-543.4699096679688,77.35682678222656
7500,-786.6306762695312,69.29979705810547
8000,-86.53202056884766,42.28249740600586
8500,-83.84658813476562,42.09797286987305
9000,-83.32260131835938,42.25893783569336
9500,-82.71512603759766,41.94645309448242
10000,-82.33673858642578,41.70746612548828
10500,-82.31951141357422,41.58148193359375
11000,-82.59114837646484,41.42994689941406
11500,-82.6460189819336,41.49128341674805
12000,-82.91910552978516,41.498291015625
12500,-82.53365325927734,41.42311096191406
13000,-82.26859283447266,41.42322540283203
13500,-81.73198699951172,41.44611740112305
14000,-80.99617767333984,41.125396728515625
14500,-81.0588607788086,41.053199768066406
15000,-80.80956268310547,40.91879653930664
15500,-80.62134552001953,40.90141677856445
16000,-80.18367004394531,40.65394973754883
16500,-80.20250701904297,40.57997512817383
17000,-80.32183074951172,40.58540344238281
17500,-80.36515045166016,40.62370681762695
18000,-80.30677795410156,40.51813507080078
18500,-80.42401885986328,40.67994689941406
19000,-80.2553939819336,40.51388931274414
19500,-80.22574615478516,40.454891204833984
20000,-80.51189422607422,40.602142333984375
20500,-80.2123031616211,40.55439376831055
21000,-80.57562255859375,40.660221099853516
21500,-80.31758880615234,40.61697006225586
22000,-80.80958557128906,40.67536163330078
22500,-81.18404388427734,40.644386291503906
23000,-80.64727783203125,40.71699905395508
23500,-80.37897491455078,40.6361083984375
24000,-80.7391586303711,40.7239875793457
24500,-80.38824462890625,40.62613296508789
25000,-80.53520965576172,40.721561431884766
25500,-80.6982192993164,40.7374382019043
26000,-80.49834442138672,40.686798095703125
26500,-80.90121459960938,40.710609436035156
27000,-80.60820770263672,40.72837829589844
27500,-81.380126953125,40.66204071044922
28000,-80.6301498413086,40.730045318603516
28500,-80.9745864868164,40.81985855102539
29000,-80.89551544189453,40.84733581542969
29500,-81.05037689208984,40.73632049560547
30000,-80.6294174194336,40.73497772216797
